지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),최다풍향(16방위),평균 상대습도(%),평균 현지기압(hPa),평균 전운량(1/10),평균 중하층운량(1/10),미세먼지농도(㎍/㎥)
108,서울,2018-06-03,24.0,16.9,30.8,,1.6,270.0,39.4,1003.0,4.0,0.0,31.0
108,서울,2018-06-04,22.6,18.9,27.5,,1.9,290.0,50.1,1002.6,7.9,3.6,33.0
108,서울,2018-06-05,23.7,17.7,29.2,,1.7,290.0,52.5,1001.6,1.4,0.9,36.0
108,서울,2018-06-06,23.0,18.4,27.9,,2.0,270.0,62.9,1002.1,1.0,0.5,39.0
108,서울,2018-06-07,22.2,17.8,29.4,,2.0,270.0,69.3,1001.7,4.5,2.4,36.0
108,서울,2018-06-08,21.9,18.5,27.0,,2.1,290.0,68.0,998.8,5.5,5.5,28.0
108,서울,2018-06-09,23.7,18.9,30.1,0.5,1.4,90.0,60.6,997.1,6.6,3.0,32.0
108,서울,2018-06-10,21.3,18.3,24.9,0.5,1.4,90.0,59.9,994.7,9.5,3.6,
108,서울,2018-06-11,20.2,18.0,23.9,5.0,1.4,70.0,67.3,990.9,8.5,5.9,
108,서울,2018-06-12,21.3,16.6,27.1,0.0,1.7,290.0,65.5,993.0,4.5,3.9,
108,서울,2018-06-13,22.0,18.3,27.0,0.0,1.5,50.0,64.0,996.2,7.4,4.3,23.0
108,서울,2018-06-14,21.6,18.8,25.1,29.0,1.1,90.0,74.9,997.7,9.5,6.0,23.0
108,서울,2018-06-15,21.7,17.2,27.0,16.5,1.4,90.0,60.8,1001.0,6.1,4.5,
108,서울,2018-06-16,22.5,16.3,28.7,,1.4,290.0,56.4,1002.1,0.8,0.3,
108,서울,2018-06-17,22.8,18.9,27.5,,1.3,270.0,66.9,1000.3,7.8,0.0,32.0
108,서울,2018-06-18,24.8,19.9,30.8,,1.5,290.0,54.9,996.9,3.6,0.6,32.0
108,서울,2018-06-19,22.4,19.1,27.2,,1.8,250.0,61.3,994.8,8.1,2.6,31.0
108,서울,2018-06-20,22.7,19.1,28.4,,2.3,290.0,68.1,994.0,5.4,4.6,35.0
108,서울,2018-06-21,23.7,19.4,28.7,,2.2,290.0,60.1,997.1,3.0,2.6,32.0
108,서울,2018-06-22,25.0,18.2,32.0,,1.8,290.0,45.1,998.3,5.1,0.0,32.0
108,서울,2018-06-23,24.5,20.9,28.9,,2.0,270.0,50.6,994.8,8.0,0.8,33.0
108,서울,2018-06-24,25.2,20.1,32.1,,1.9,270.0,62.8,998.1,4.0,2.0,42.0
108,서울,2018-06-25,27.1,21.3,32.9,,1.2,290.0,57.1,1000.2,7.9,0.6,43.0
108,서울,2018-06-26,22.3,20.2,26.9,71.5,2.4,230.0,88.3,993.7,10.0,6.8,34.0
108,서울,2018-06-27,22.3,19.1,25.5,1.0,2.0,250.0,81.9,992.3,8.8,7.5,26.0
108,서울,2018-06-28,23.3,20.6,27.3,26.5,1.1,180.0,85.1,989.6,9.5,8.4,
108,서울,2018-06-29,24.7,21.9,29.1,6.5,1.5,270.0,78.5,993.1,7.3,4.8,29.0
108,서울,2018-06-30,24.4,21.6,27.9,14.5,0.9,50.0,83.8,999.6,9.1,5.6,40.0
108,서울,2018-07-01,21.9,21.0,22.8,83.5,0.8,110.0,94.6,999.3,9.9,6.8,
108,서울,2018-07-02,22.6,20.6,25.3,59.5,0.7,50.0,95.4,997.5,9.6,7.5,
108,서울,2018-07-03,27.4,22.5,32.6,0.1,0.8,70.0,74.4,990.1,6.0,3.9,
108,서울,2018-07-04,27.3,24.0,31.8,,1.7,290.0,69.6,988.1,7.1,2.5,19.0
108,서울,2018-07-05,25.3,23.4,29.0,0.5,1.2,90.0,72.8,993.3,8.6,7.1,16.0
108,서울,2018-07-06,23.9,21.5,27.1,,1.8,90.0,57.8,998.2,8.5,7.3,
108,서울,2018-07-07,23.7,19.5,29.2,,1.6,90.0,51.4,1000.3,3.6,1.5,
108,서울,2018-07-08,23.3,17.7,28.1,,1.5,90.0,51.5,1002.4,7.0,0.5,
108,서울,2018-07-09,20.8,20.1,24.2,14.0,1.1,90.0,82.3,1004.9,9.9,5.9,
108,서울,2018-07-10,23.7,20.4,26.5,16.5,0.7,110.0,87.8,1004.4,9.8,6.5,22.0
108,서울,2018-07-11,26.8,24.4,29.5,3.0,1.3,50.0,82.9,1004.9,9.6,7.3,24.0
108,서울,2018-07-12,26.6,25.1,28.2,1.0,1.5,290.0,82.4,1003.4,7.5,6.4,20.0
108,서울,2018-07-13,27.3,24.7,30.9,,1.8,290.0,74.8,1002.4,6.4,6.4,16.0
108,서울,2018-07-14,27.9,24.6,31.9,0.0,1.9,290.0,69.6,1001.4,5.0,5.0,17.0
108,서울,2018-07-15,28.3,24.5,33.2,,1.6,290.0,69.6,1002.3,2.6,2.6,20.0
108,서울,2018-07-16,28.7,24.0,34.0,,1.7,290.0,64.3,1002.4,0.4,0.3,23.0
108,서울,2018-07-17,28.1,23.9,32.1,,1.7,290.0,66.5,1002.2,1.3,1.3,27.0
108,서울,2018-07-18,28.2,23.7,33.2,,1.6,290.0,64.8,1001.9,0.8,0.6,32.0
108,서울,2018-07-19,28.7,23.2,34.1,,1.6,290.0,64.1,1001.1,0.1,0.1,25.0
108,서울,2018-07-20,29.5,24.6,34.7,,1.5,290.0,62.6,999.4,0.4,0.4,31.0
108,서울,2018-07-21,30.6,24.9,36.9,,1.5,290.0,53.6,999.0,0.3,0.0,33.0
108,서울,2018-07-22,31.8,25.3,38.0,,1.4,270.0,49.6,998.6,3.5,0.8,26.0
108,서울,2018-07-23,31.7,29.2,35.7,,1.8,290.0,53.8,999.0,7.9,3.6,28.0
108,서울,2018-07-24,31.4,27.2,36.8,,1.6,290.0,59.5,997.4,4.4,3.6,34.0
108,서울,2018-07-25,30.1,27.7,34.1,,2.4,230.0,66.3,997.5,6.3,6.1,24.0
108,서울,2018-07-26,30.1,27.3,33.7,,1.5,290.0,68.8,997.5,5.8,5.8,33.0
108,서울,2018-07-27,30.9,27.2,35.4,,1.9,290.0,69.3,997.2,2.3,2.0,35.0
108,서울,2018-07-28,29.5,28.0,35.2,7.5,1.2,270.0,77.1,996.1,5.5,4.4,
108,서울,2018-07-29,31.3,26.4,36.7,,1.2,50.0,52.4,994.2,2.4,2.1,12.0
108,서울,2018-07-30,31.7,26.2,36.9,,1.2,70.0,50.9,994.3,3.1,3.1,9.0
108,서울,2018-07-31,32.6,27.8,38.3,,1.5,90.0,50.5,994.7,2.8,2.8,18.0
108,서울,2018-08-01,33.6,27.8,39.6,,1.7,270.0,55.5,993.4,0.8,0.8,31.0
108,서울,2018-08-02,33.7,30.3,37.9,,1.6,290.0,54.4,995.6,4.0,2.0,36.0
108,서울,2018-08-03,33.1,30.0,37.9,,1.9,270.0,55.3,997.4,1.0,1.0,38.0
108,서울,2018-08-04,31.1,28.0,34.9,,2.4,270.0,60.6,998.2,3.4,3.4,22.0
108,서울,2018-08-05,30.0,27.2,33.9,2.0,2.6,270.0,71.8,997.6,6.5,5.9,21.0
108,서울,2018-08-06,30.5,28.3,35.3,6.5,1.6,290.0,71.6,996.8,7.6,6.9,26.0
108,서울,2018-08-07,30.5,26.8,35.9,,1.5,90.0,63.4,997.2,3.6,3.3,18.0
108,서울,2018-08-08,31.0,27.6,35.3,,2.1,290.0,64.8,996.8,3.0,2.9,21.0
108,서울,2018-08-09,28.8,27.1,32.5,2.0,1.5,290.0,76.3,994.5,7.3,2.6,21.0
108,서울,2018-08-10,30.7,25.7,36.8,,1.4,340.0,60.9,993.6,3.5,2.6,16.0
108,서울,2018-08-11,31.0,26.4,36.0,,1.5,110.0,55.8,995.3,2.9,2.1,12.0
108,서울,2018-08-12,30.6,27.2,35.3,5.0,1.5,160.0,61.3,997.4,6.5,4.6,15.0
108,서울,2018-08-13,30.5,26.7,34.4,1.0,1.4,50.0,68.6,1000.4,7.3,3.1,26.0
108,서울,2018-08-14,31.7,27.7,37.2,,1.3,290.0,58.3,1000.0,6.9,2.4,23.0
108,서울,2018-08-15,31.7,28.3,38.0,1.0,1.2,70.0,59.5,997.3,6.4,2.5,
108,서울,2018-08-16,29.9,24.1,35.6,,1.7,90.0,51.0,999.6,3.3,1.4,8.0
108,서울,2018-08-17,27.2,21.7,33.8,,1.8,110.0,39.8,1002.4,0.0,0.0,14.0
108,서울,2018-08-18,26.7,21.5,32.1,,1.4,110.0,44.6,1001.1,5.0,0.1,
108,서울,2018-08-19,28.2,23.0,34.4,,1.2,20.0,50.6,999.8,7.9,2.8,20.0
108,서울,2018-08-20,29.1,25.1,33.3,0.0,2.0,140.0,55.6,995.3,8.4,4.0,29.0
108,서울,2018-08-21,26.6,23.4,31.0,5.0,2.5,290.0,71.4,993.9,6.3,4.4,21.0
108,서울,2018-08-22,30.7,23.4,37.6,,1.1,110.0,54.1,994.7,4.5,2.8,19.0
108,서울,2018-08-23,29.4,25.7,32.2,3.0,1.7,70.0,59.1,990.2,9.5,6.3,12.0
108,서울,2018-08-24,24.4,23.2,26.3,7.5,2.5,290.0,86.3,987.5,9.6,6.8,7.0
108,서울,2018-08-25,25.2,22.7,29.3,,2.6,200.0,68.0,999.2,7.0,4.9,19.0
108,서울,2018-08-26,23.2,20.3,29.0,2.0,1.2,50.0,70.0,1002.0,6.4,4.9,15.0
108,서울,2018-08-27,22.7,20.2,24.9,19.5,0.8,70.0,91.0,1001.6,8.9,6.9,14.0
108,서울,2018-08-28,23.7,22.5,26.1,96.5,0.9,90.0,92.4,1001.5,9.0,7.3,18.0
108,서울,2018-08-29,25.2,22.7,27.4,42.0,2.4,200.0,86.0,999.1,10.0,8.4,
108,서울,2018-08-30,25.3,23.9,28.2,9.5,1.8,290.0,80.9,999.2,9.4,6.8,
108,서울,2018-08-31,25.6,22.8,30.3,0.1,1.6,290.0,67.4,1000.3,4.5,2.3,20.0
108,서울,2018-09-01,25.5,20.8,30.9,,1.3,70.0,59.4,1001.5,1.5,1.5,15.0
108,서울,2018-09-02,25.1,20.1,29.6,,1.5,90.0,55.8,999.2,5.5,1.8,15.0
108,서울,2018-09-03,23.3,21.4,25.8,34.5,1.0,70.0,85.3,991.9,9.8,7.3,18.0
108,서울,2018-09-04,23.2,20.0,27.8,,2.2,290.0,69.4,988.0,5.1,3.4,15.0
108,서울,2018-09-05,24.0,19.6,28.5,,2.5,270.0,63.5,992.9,1.9,1.9,24.0
108,서울,2018-09-06,24.1,20.9,28.2,1.0,2.0,200.0,69.9,994.2,7.9,4.5,28.0
108,서울,2018-09-07,22.0,19.1,25.5,0.5,2.5,290.0,54.6,995.7,4.9,1.9,
108,서울,2018-09-08,21.7,15.9,27.7,,1.7,290.0,48.8,1003.5,0.3,0.3,20.0
108,서울,2018-09-09,22.2,15.6,28.9,,1.2,70.0,49.0,1006.4,1.4,1.4,20.0
108,서울,2018-09-10,22.9,18.6,28.4,,1.6,90.0,49.5,1010.6,2.4,2.4,12.0
108,서울,2018-09-11,21.6,16.8,26.1,,1.5,70.0,48.1,1010.8,7.5,2.3,13.0
108,서울,2018-09-12,22.8,16.8,28.2,,1.4,70.0,52.0,1008.1,4.1,0.8,15.0
108,서울,2018-09-13,23.5,20.3,28.3,,1.2,70.0,63.5,1007.0,7.9,1.3,19.0
108,서울,2018-09-14,23.5,20.3,26.8,0.5,1.3,70.0,66.9,1005.6,8.3,4.5,17.0
108,서울,2018-09-15,23.3,21.0,26.0,0.2,1.0,70.0,76.0,1004.4,9.8,5.4,16.0
108,서울,2018-09-16,22.2,21.0,23.9,2.0,1.7,270.0,83.6,1005.4,10.0,6.5,31.0
108,서울,2018-09-17,22.3,18.5,27.7,0.1,1.9,290.0,64.3,1007.0,5.3,1.6,23.0
108,서울,2018-09-18,22.0,17.7,26.5,,1.2,290.0,59.8,1006.6,8.3,6.4,31.0
108,서울,2018-09-19,22.1,18.9,26.6,0.2,1.0,50.0,59.1,1004.1,9.5,6.5,
108,서울,2018-09-20,19.0,17.8,20.1,5.0,1.8,90.0,82.4,1000.7,10.0,7.8,
108,서울,2018-09-21,19.4,17.6,21.9,18.0,1.3,90.0,85.8,1000.3,9.3,8.3,11.0
108,서울,2018-09-22,20.8,17.2,25.5,6.5,1.8,270.0,62.3,1004.6,2.1,1.6,29.0
108,서울,2018-09-23,19.4,15.6,25.3,0.0,1.6,270.0,52.9,1005.8,4.4,3.5,26.0
108,서울,2018-09-24,17.6,14.2,22.1,,2.1,320.0,48.3,1008.7,1.1,0.0,14.0
108,서울,2018-09-25,17.8,10.8,24.3,,1.1,20.0,48.0,1009.5,2.1,0.0,14.0
108,서울,2018-09-26,19.4,16.2,24.8,,1.7,90.0,47.9,1009.8,5.0,0.6,10.0
108,서울,2018-09-27,18.9,13.2,25.0,,1.3,70.0,47.6,1008.9,0.9,0.9,
108,서울,2018-09-28,17.5,14.3,22.2,,1.2,70.0,58.1,1008.5,6.1,3.8,17.0
108,서울,2018-09-29,20.2,14.6,27.0,,1.0,70.0,55.5,1003.9,0.4,0.4,14.0
108,서울,2018-09-30,17.6,14.0,21.6,,2.3,270.0,52.5,996.1,0.6,0.5,18.0
108,서울,2018-10-01,15.4,13.0,19.7,0.0,2.9,270.0,55.1,997.9,4.5,3.1,15.0
108,서울,2018-10-02,15.9,10.3,22.0,,1.6,290.0,61.4,1007.1,0.5,0.5,23.0
108,서울,2018-10-03,17.3,11.2,24.2,,1.3,290.0,58.0,1011.7,0.0,0.0,22.0
108,서울,2018-10-04,19.3,13.0,25.6,,1.3,70.0,56.5,1013.5,6.5,0.6,19.0
108,서울,2018-10-05,16.9,15.7,19.0,36.5,1.7,70.0,84.1,1008.1,9.8,5.3,9.0
108,서울,2018-10-06,18.0,16.3,21.7,55.5,2.2,90.0,84.0,997.1,7.5,5.6,
108,서울,2018-10-07,16.4,12.3,21.1,,1.7,290.0,53.5,1006.6,2.9,0.5,24.0
108,서울,2018-10-08,14.8,9.2,20.9,,1.1,20.0,47.0,1009.3,4.4,0.0,22.0
108,서울,2018-10-09,15.3,10.7,19.8,0.0,1.1,70.0,52.5,1005.9,9.0,3.8,24.0
108,서울,2018-10-10,12.0,7.9,16.7,7.0,2.5,290.0,61.0,1007.1,6.8,5.4,
108,서울,2018-10-11,9.7,6.1,13.9,,2.1,320.0,51.0,1012.5,1.4,1.4,17.0
108,서울,2018-10-12,10.9,5.2,17.4,,1.3,290.0,54.0,1015.6,0.0,0.0,
108,서울,2018-10-13,12.5,6.1,19.8,,1.0,50.0,54.0,1015.2,0.0,0.0,28.0
108,서울,2018-10-14,13.2,6.8,20.3,,1.5,290.0,60.0,1012.5,3.4,0.5,33.0
108,서울,2018-10-15,15.2,10.9,21.0,,1.4,320.0,69.9,1009.9,4.0,3.1,50.0
108,서울,2018-10-16,14.5,9.9,20.3,,1.3,290.0,55.9,1006.5,5.6,0.0,38.0
108,서울,2018-10-17,12.4,8.4,18.6,,1.3,290.0,53.3,1005.8,0.0,0.0,
108,서울,2018-10-18,12.7,7.5,19.0,,1.1,50.0,59.5,1010.0,3.1,3.1,22.0
108,서울,2018-10-19,13.1,7.2,20.4,,1.4,270.0,54.3,1014.9,0.0,0.0,23.0
108,서울,2018-10-20,13.4,6.9,21.4,,1.2,270.0,53.9,1015.3,1.1,0.0,38.0
108,서울,2018-10-21,13.4,7.2,21.1,,1.1,270.0,49.5,1013.1,2.4,0.0,36.0
108,서울,2018-10-22,14.0,8.8,20.6,,1.0,20.0,50.0,1009.9,5.3,3.1,44.0
108,서울,2018-10-23,12.2,9.8,16.9,5.0,1.1,50.0,75.1,1007.2,5.4,4.4,
108,서울,2018-10-24,12.5,7.6,18.7,,1.3,290.0,66.0,1010.5,0.5,0.5,38.0
108,서울,2018-10-25,13.8,7.0,21.2,,0.9,50.0,55.5,1010.1,4.0,0.0,36.0
108,서울,2018-10-26,12.2,9.9,14.7,11.0,1.6,270.0,74.1,1001.6,7.5,5.4,28.0
108,서울,2018-10-27,8.7,6.2,11.6,,3.2,270.0,49.6,1004.5,1.6,1.6,25.0
108,서울,2018-10-28,8.3,5.2,13.5,5.5,1.5,70.0,77.1,999.8,7.3,4.4,
108,서울,2018-10-29,7.2,3.4,11.7,0.0,2.0,290.0,57.3,1004.3,5.9,5.0,16.0
108,서울,2018-10-30,6.1,0.7,11.6,0.0,1.6,270.0,51.3,1011.2,3.3,2.9,23.0
108,서울,2018-10-31,7.4,3.0,12.6,0.0,1.6,290.0,55.4,1013.1,0.8,0.8,22.0
108,서울,2018-11-01,8.4,2.5,15.2,,1.3,290.0,53.4,1015.8,0.0,0.0,
108,서울,2018-11-02,10.6,4.0,19.0,,1.1,20.0,54.9,1017.3,0.0,0.0,41.0
108,서울,2018-11-03,11.2,5.0,19.1,,1.3,20.0,56.0,1015.0,0.0,0.0,45.0
108,서울,2018-11-04,11.6,5.3,19.4,,1.3,270.0,55.0,1012.2,2.1,0.0,35.0
108,서울,2018-11-05,11.9,6.6,18.3,,1.1,270.0,65.5,1012.9,5.3,0.0,57.0
108,서울,2018-11-06,12.2,8.0,17.5,,0.9,270.0,70.5,1014.7,6.9,4.4,105.0
108,서울,2018-11-07,12.8,10.3,15.7,2.0,1.1,70.0,79.5,1014.0,9.9,5.8,75.0
108,서울,2018-11-08,11.8,10.5,14.7,64.0,1.8,90.0,93.8,1002.5,10.0,7.4,14.0
108,서울,2018-11-09,12.1,9.5,15.4,1.0,3.1,270.0,69.0,1006.9,7.9,6.6,39.0
108,서울,2018-11-10,11.9,8.8,17.1,0.0,1.4,290.0,69.1,1013.4,3.1,3.1,75.0
108,서울,2018-11-11,8.1,5.4,10.9,0.0,1.1,50.0,67.6,1011.9,6.4,4.8,72.0
108,서울,2018-11-12,8.1,3.1,15.1,,1.2,320.0,52.3,1009.6,0.0,0.0,32.0
108,서울,2018-11-13,8.8,4.1,15.4,,1.1,290.0,51.6,1009.6,0.4,0.4,40.0
108,서울,2018-11-14,9.8,4.8,16.6,,1.1,320.0,55.5,1012.9,0.1,0.1,35.0
108,서울,2018-11-15,9.7,4.7,16.2,,1.0,20.0,55.4,1014.2,4.8,1.0,50.0
108,서울,2018-11-16,8.8,4.2,14.5,,1.7,290.0,65.1,1011.6,6.5,3.3,59.0
108,서울,2018-11-17,4.9,0.6,11.4,,1.4,290.0,50.8,1013.1,4.6,1.4,34.0
108,서울,2018-11-18,6.1,1.9,10.7,,1.1,270.0,48.8,1011.2,6.9,1.8,37.0
108,서울,2018-11-19,6.5,3.3,11.3,,1.4,20.0,50.4,1012.2,1.9,1.5,58.0
108,서울,2018-11-20,6.5,0.0,12.7,0.2,1.8,200.0,39.9,1014.4,2.0,1.1,40.0
108,서울,2018-11-21,5.8,3.1,8.2,1.0,1.2,340.0,57.1,1013.9,8.4,6.9,35.0
108,서울,2018-11-22,2.3,-1.3,7.1,,2.4,270.0,35.0,1015.5,0.8,0.8,21.0
108,서울,2018-11-23,1.9,-3.1,7.6,,1.4,290.0,29.6,1017.9,3.1,1.4,25.0
108,서울,2018-11-24,2.6,0.3,3.8,10.9,1.8,70.0,71.1,1013.2,9.0,7.1,28.0
108,서울,2018-11-25,4.8,1.3,9.8,,1.0,20.0,77.8,1014.0,3.8,2.3,55.0
108,서울,2018-11-26,6.3,1.6,13.6,,1.0,20.0,70.1,1014.3,0.6,0.6,70.0
108,서울,2018-11-27,7.1,3.1,12.5,,1.5,70.0,65.0,1012.3,6.1,5.3,110.0
108,서울,2018-11-28,5.0,2.1,11.1,,1.6,290.0,27.1,1014.3,3.8,0.0,88.0
108,서울,2018-11-29,3.5,0.6,6.7,0.0,1.3,290.0,41.4,1016.1,5.8,5.0,64.0
108,서울,2018-11-30,2.7,-1.5,8.0,,1.4,270.0,46.1,1016.5,1.0,0.3,52.0
108,서울,2018-12-01,5.5,0.8,12.4,,1.0,20.0,42.3,1016.6,3.6,1.1,46.0
108,서울,2018-12-02,8.2,2.8,11.8,,1.3,90.0,50.1,1013.1,6.5,5.0,41.0
108,서울,2018-12-03,11.5,9.3,13.5,9.5,1.4,90.0,87.4,1005.9,9.9,8.9,43.0
108,서울,2018-12-04,6.7,-0.3,11.8,5.0,2.7,290.0,74.9,1009.1,7.8,5.0,33.0
